t,pitch_deg,gyro_dps,base_cmd
12.584,-4.50092,-24.4532,-0.77967
12.588,-4.59742,-24.1247,-0.149495
12.592,-4.69244,-23.757,0.473661
12.596,-4.78585,-23.3513,1.08932
12.6,-4.87748,-22.9086,1.69701
12.604,-4.9672,-22.4302,2.29628
12.608,-5.05487,-21.9171,2.88667
12.612,-5.14035,-21.3707,3.46777
12.616,-5.22352,-20.7921,4.03913
12.62,-5.30425,-20.1824,4.60036
12.624,-5.38242,-19.543,5.15105
12.628,-5.45792,-18.8749,5.69083
12.632,-5.53071,-18.1953,6
12.636,-5.60081,-17.5266,6
12.64,-5.66829,-16.8685,6
12.644,-5.73317,-16.2209,6
12.648,-5.7955,-15.5836,6
12.652,-5.85533,-14.9565,6
12.656,-5.91269,-14.3393,6
12.66,-5.96762,-13.7319,6
12.664,-6.02015,-13.1342,6
12.668,-6.07034,-12.5459,6
12.672,-6.1182,-11.9669,6
12.676,-6.16379,-11.397,6
12.68,-6.20714,-10.8362,6
12.684,-6.24827,-10.2842,6
12.688,-6.28724,-9.74083,6
12.692,-6.32406,-9.20603,6
12.696,-6.35878,-8.67964,6
12.7,-6.39142,-8.16149,6
12.704,-6.42203,-7.65145,6
12.708,-6.45063,-7.14939,6
12.712,-6.47725,-6.65516,6
12.716,-6.50192,-6.16864,6
12.72,-6.52468,-5.68969,6
12.724,-6.54555,-5.21819,6
12.728,-6.56457,-4.754,6
12.732,-6.58176,-4.297,6
12.736,-6.59715,-3.84708,6
12.74,-6.61076,-3.4041,6
12.744,-6.62263,-2.96795,6
12.748,-6.63279,-2.53852,6
12.752,-6.64125,-2.11569,6
12.756,-6.64805,-1.69935,6
12.76,-6.65321,-1.28939,6
12.764,-6.65675,-0.885694,6
12.768,-6.6587,-0.48816,6
12.772,-6.65909,-0.0966823,6
12.776,-6.65793,0.288842,6
12.78,-6.65526,0.668514,6
12.784,-6.65109,1.04244,6
12.788,-6.64545,1.4107,6
12.792,-6.63835,1.77341,6
12.796,-6.62983,2.13066,6
12.8,-6.6199,2.48254,6
12.804,-6.60858,2.82914,6
12.808,-6.5959,3.17056,6
12.812,-6.58187,3.50687,6
12.816,-6.56652,3.83818,6
12.82,-6.54986,4.16456,6
12.824,-6.53192,4.4861,6
12.828,-6.51271,4.80288,6
12.832,-6.49225,5.11499,6
12.836,-6.47056,5.42249,6
12.84,-6.44766,5.72548,6
12.844,-6.42356,6.02403,6
12.848,-6.39829,6.31822,6
12.852,-6.37185,6.60811,6
12.856,-6.34428,6.89379,6
12.86,-6.31558,7.17533,6
12.864,-6.28577,7.45279,6
12.868,-6.25486,7.72625,6
12.872,-6.22288,7.99578,6
12.876,-6.18983,8.26144,6
12.88,-6.15574,8.5233,6
12.884,-6.12061,8.78142,6
12.888,-6.08447,9.03588,6
12.892,-6.04732,9.28672,6
12.896,-6.00919,9.53402,6
12.9,-5.97008,9.77784,6
12.904,-5.93,10.0182,6
12.908,-5.88898,10.2553,6
12.912,-5.84703,10.489,6
12.916,-5.80415,10.7194,6
12.92,-5.76036,10.9467,6
12.924,-5.71568,11.1709,6
12.928,-5.67011,11.3919,6
12.932,-5.62367,11.6099,6
12.936,-5.57637,11.825,6
12.94,-5.52822,12.0371,6
12.944,-5.47924,12.2463,6
12.948,-5.42943,12.4527,6
12.952,-5.3788,12.6563,6
12.956,-5.32737,12.8572,6
12.96,-5.27515,13.0554,6
12.964,-5.22215,13.251,6
12.968,-5.16837,13.444,6
12.972,-5.11383,13.6344,6
12.976,-5.05854,13.8224,6
12.98,-5.00251,14.0079,6
12.984,-4.94575,14.1909,6
12.988,-4.88826,14.3716,6
12.992,-4.83006,14.55,6
12.996,-4.77116,14.726,6
13,-4.71156,14.8998,6
13.004,-4.65127,15.0714,6
13.008,-4.59031,15.2409,6
13.012,-4.52868,15.4082,6
13.016,-4.46638,15.5733,6
13.02,-4.40344,15.7365,6
13.024,-4.33985,15.8976,6
13.028,-4.27562,16.0567,6
13.032,-4.21076,16.2138,6
13.036,-4.14529,16.3691,6
13.04,-4.0792,16.5224,6
13.044,-4.0125,16.6739,6
13.048,-3.94521,16.8236,6
13.052,-3.87732,16.9714,6
13.056,-3.80885,17.1176,6
13.06,-3.7398,17.262,6
13.064,-3.67019,17.4046,6
13.068,-3.6,17.5457,6
13.072,-3.52926,17.6851,6
13.076,-3.45797,17.8228,6
13.08,-3.38613,17.959,6
13.084,-3.31376,18.0937,6
13.088,-3.24085,18.2268,6
13.092,-3.16742,18.3584,6
13.096,-3.09347,18.4886,6
13.1,-3.019,18.6173,6
13.104,-2.94402,18.7445,6
13.108,-2.86854,18.8704,6
13.112,-2.79256,18.9949,6
13.116,-2.71608,19.1181,6
13.12,-2.63912,19.24,6
13.124,-2.56168,19.3605,6
13.128,-2.48376,19.4798,6
13.132,-2.40537,19.5978,6
13.136,-2.32651,19.7146,6
13.14,-2.24719,19.8302,6
13.144,-2.16741,19.9446,6
13.148,-2.08718,20.0578,6
13.152,-2.0065,20.1699,6
13.156,-1.92538,20.2809,6
13.16,-1.84382,20.3908,6
13.164,-1.76182,20.4995,6
13.168,-1.67939,20.6073,6
13.172,-1.59653,20.7139,6
13.176,-1.51326,20.8196,6
13.18,-1.42956,20.9242,6
13.184,-1.34545,21.0279,6
13.188,-1.26092,21.1306,6
13.192,-1.176,21.2323,6
13.196,-1.09066,21.3331,6
13.2,-1.00493,21.433,6
13.204,-0.918803,21.532,6
13.208,-0.832282,21.6301,6
13.212,-0.745373,21.7273,6
13.216,-0.658078,21.8237,6
13.22,-0.570401,21.9192,6
13.224,-0.482345,22.014,6
13.228,-0.393914,22.1079,6
13.232,-0.30511,22.201,6
13.236,-0.215936,22.2934,6
13.24,-0.126396,22.3849,6
13.244,-0.0364934,22.4758,6
13.248,0.0537701,22.5659,6
13.252,0.144391,22.6553,6
13.256,0.235367,22.7439,6
13.26,0.326695,22.8319,6
13.264,0.418372,22.9192,6
13.268,0.510395,23.0059,6
13.272,0.602763,23.0919,6
13.276,0.695472,23.1772,6
13.28,0.788519,23.2619,6
13.284,0.881903,23.346,6
13.288,0.975621,23.4295,6
13.292,1.06967,23.5124,6
13.296,1.16405,23.5947,6
13.3,1.25876,23.6765,6
13.304,1.35379,23.7576,6
13.308,1.44914,23.8383,6
13.312,1.54481,23.9184,6
13.316,1.6408,23.9979,6
13.32,1.73711,24.077,6
13.324,1.83373,24.1555,6
13.328,1.93067,24.2335,6
13.332,2.02791,24.3111,6
13.336,2.12547,24.3882,6
13.34,2.22332,24.4648,6
13.344,2.32149,24.5409,6
13.348,2.41995,24.6166,6
13.352,2.51872,24.6919,6
13.356,2.61779,24.7667,6
13.36,2.71715,24.8411,6
13.364,2.81681,24.9151,6
13.368,2.91677,24.9886,6
13.372,3.01702,25.0618,6
13.376,3.11755,25.1346,6
13.38,3.21838,25.207,6
13.384,3.3195,25.279,6
13.388,3.4209,25.3507,6
13.392,3.52259,25.422,6
13.396,3.62456,25.4929,6
13.4,3.72676,25.5508,5.82315
13.404,3.829,25.5596,5.14359
13.408,3.93109,25.5212,4.47981
13.412,4.03283,25.4366,3.81927
13.416,4.13406,25.3067,3.16285
13.42,4.23459,25.1326,2.51107
13.424,4.33425,24.9153,1.86445
13.428,4.43287,24.6559,1.22351
13.432,4.5303,24.3554,0.58875
13.436,4.62636,24.015,-0.03933
13.44,4.7209,23.6358,-0.660245
13.444,4.81377,23.2188,-1.27352
13.448,4.90484,22.7653,-1.87869
13.452,4.99394,22.2763,-2.4753
13.456,5.08095,21.7532,-3.06291
13.46,5.16574,21.1969,-3.64108
13.464,5.24818,20.6089,-4.2094
13.468,5.32814,19.9901,-4.76747
13.472,5.4055,19.342,-5.31488
13.476,5.48017,18.6656,-5.85126
13.48,5.55212,17.9893,-6
13.484,5.62142,17.3239,-6
13.488,5.6881,16.669,-6
13.492,5.75219,16.0246,-6
13.496,5.81376,15.3905,-6
13.5,5.87282,14.7664,-6
13.504,5.92943,14.1522,-6
13.508,5.98362,13.5478,-6
13.512,6.03543,12.9529,-6
13.516,6.0849,12.3675,-6
13.52,6.13207,11.7913,-6
13.524,6.17697,11.2243,-6
13.528,6.21963,10.6661,-6
13.532,6.2601,10.1168,-6
13.536,6.2984,9.57608,-6
13.54,6.33458,9.04388,-6
13.544,6.36866,8.52002,-6
13.548,6.40068,8.00437,-6
13.552,6.43066,7.49679,-6
13.556,6.45865,6.99714,-6
13.56,6.48467,6.50528,-6
13.564,6.50876,6.02109,-6
13.568,6.53093,5.54443,-6
13.572,6.55123,5.07518,-6
13.576,6.56969,4.61321,-6
13.58,6.58632,4.15839,-6
13.584,6.60116,3.7106,-6
13.588,6.61424,3.26973,-6
13.592,6.62559,2.83565,-6
13.596,6.63522,2.40825,-6
13.6,6.64317,1.98742,-6
13.604,6.64946,1.57304,-6
13.608,6.65412,1.16501,-6
13.612,6.65717,0.763211,-6
13.616,6.65864,0.367542,-6
13.62,6.65855,-0.0221023,-6
13.624,6.65693,-0.405825,-6
13.628,6.6538,-0.783726,-6
13.632,6.64917,-1.15591,-6
13.636,6.64308,-1.52246,-6
13.64,6.63555,-1.88349,-6
13.644,6.62659,-2.23909,-6
13.648,6.61624,-2.58934,-6
13.652,6.6045,-2.93435,-6
13.656,6.5914,-3.27419,-6
13.66,6.57697,-3.60897,-6
13.664,6.56121,-3.93875,-6
13.668,6.54416,-4.26365,-6
13.672,6.52582,-4.58372,-6
13.676,6.50622,-4.89906,-6
13.68,6.48539,-5.20975,-6
13.684,6.46332,-5.51587,-6
13.688,6.44005,-5.81749,-6
13.692,6.41559,-6.1147,-6
13.696,6.38996,-6.40756,-6
13.7,6.36318,-6.69616,-6
13.704,6.33526,-6.98056,-6
13.708,6.30621,-7.26084,-6
13.712,6.27606,-7.53707,-6
13.716,6.24483,-7.80932,-6
13.72,6.21252,-8.07766,-6
13.724,6.17915,-8.34215,-6
13.728,6.14474,-8.60286,-6
13.732,6.1093,-8.85985,-6
13.736,6.07284,-9.11319,-6
13.74,6.03539,-9.36295,-6
13.744,5.99696,-9.60918,-6
13.748,5.95755,-9.85194,-6
13.752,5.91718,-10.0913,-6
13.756,5.87587,-10.3273,-6
13.76,5.83363,-10.56,-6
13.764,5.79048,-10.7895,-6
13.768,5.74641,-11.0158,-6
13.772,5.70146,-11.239,-6
13.776,5.65562,-11.4591,-6
13.78,5.60892,-11.6762,-6
13.784,5.56135,-11.8904,-6
13.788,5.51295,-12.1016,-6
13.792,5.46371,-12.3099,-6
13.796,5.41365,-12.5155,-6
13.8,5.36277,-12.7183,-6
13.804,5.3111,-12.9184,-6
13.808,5.25864,-13.1158,-6
13.812,5.20539,-13.3105,-6
13.816,5.15138,-13.5027,-6
13.82,5.09661,-13.6924,-6
13.824,5.0411,-13.8796,-6
13.828,4.98484,-14.0643,-6
13.832,4.92785,-14.2466,-6
13.836,4.87014,-14.4266,-6
13.84,4.81173,-14.6043,-6
13.844,4.75261,-14.7796,-6
13.848,4.6928,-14.9528,-6
13.852,4.6323,-15.1237,-6
13.856,4.57113,-15.2925,-6
13.86,4.5093,-15.4591,-6
13.864,4.4468,-15.6237,-6
13.868,4.38366,-15.7862,-6
13.872,4.31987,-15.9467,-6
13.876,4.25545,-16.1052,-6
13.88,4.1904,-16.2617,-6
13.884,4.12474,-16.4164,-6
13.888,4.05846,-16.5691,-6
13.892,3.99158,-16.7201,-6
13.896,3.9241,-16.8692,-6
13.9,3.85604,-17.0165,-6
13.904,3.78739,-17.1621,-6
13.908,3.71817,-17.306,-6
13.912,3.64837,-17.4482,-6
13.916,3.57802,-17.5887,-6
13.92,3.50711,-17.7276,-6
13.924,3.43565,-17.8649,-6
13.928,3.36365,-18.0006,-6
13.932,3.29111,-18.1347,-6
13.936,3.21804,-18.2674,-6
13.94,3.14444,-18.3986,-6
13.944,3.07033,-18.5283,-6
13.948,2.9957,-18.6565,-6
13.952,2.92057,-18.7834,-6
13.956,2.84494,-18.9089,-6
13.96,2.7688,-19.033,-6
13.964,2.69218,-19.1557,-6
13.968,2.61507,-19.2772,-6
13.972,2.53748,-19.3973,-6
13.976,2.45942,-19.5162,-6
13.98,2.38088,-19.6339,-6
13.984,2.30188,-19.7503,-6
13.988,2.22242,-19.8655,-6
13.992,2.1425,-19.9795,-6
13.996,2.06213,-20.0924,-6
14,1.98131,-20.2042,-6
14.004,1.90006,-20.3148,-6
14.008,1.81836,-20.4243,-6
14.012,1.73623,-20.5328,-6
14.016,1.65367,-20.6402,-6
14.02,1.57068,-20.7466,-6
14.024,1.48727,-20.8519,-6
14.028,1.40345,-20.9563,-6
14.032,1.31921,-21.0596,-6
14.036,1.23456,-21.162,-6
14.04,1.14951,-21.2635,-6
14.044,1.06405,-21.364,-6
14.048,0.978197,-21.4636,-6
14.052,0.891947,-21.5623,-6
14.056,0.805307,-21.6601,-6
14.06,0.718279,-21.7571,-6
14.064,0.630866,-21.8532,-6
14.068,0.543072,-21.9485,-6
14.072,0.4549,-22.043,-6
14.076,0.366353,-22.1366,-6
14.08,0.277435,-22.2295,-6
14.084,0.188149,-22.3216,-6
14.088,0.0984965,-22.413,-6
14.092,0.00848206,-22.5036,-6
14.096,-0.0818919,-22.5935,-6
14.1,-0.172623,-22.6827,-6
14.104,-0.263707,-22.7711,-6
14.108,-0.355143,-22.8589,-6
14.112,-0.446927,-22.946,-6
14.116,-0.539057,-23.0325,-6
14.12,-0.63153,-23.1182,-6
14.124,-0.724343,-23.2034,-6
14.128,-0.817495,-23.2879,-6
14.132,-0.910982,-23.3718,-6
14.136,-1.0048,-23.4551,-6
14.14,-1.09895,-23.5378,-6
14.144,-1.19343,-23.62,-6
14.148,-1.28824,-23.7016,-6
14.152,-1.38337,-23.7826,-6
14.156,-1.47882,-23.863,-6
14.16,-1.57459,-23.943,-6
14.164,-1.67068,-24.0224,-6
14.168,-1.76709,-24.1013,-6
14.172,-1.86381,-24.1796,-6
14.176,-1.96084,-24.2575,-6
14.18,-2.05818,-24.3349,-6
14.184,-2.15582,-24.4119,-6
14.188,-2.25378,-24.4883,-6
14.192,-2.35204,-24.5643,-6
14.196,-2.45059,-24.6399,-6
14.2,-2.54945,-24.715,-6
14.204,-2.64861,-24.7897,-6
14.208,-2.74807,-24.864,-6
14.212,-2.84782,-24.9378,-6
14.216,-2.94787,-25.0113,-6
14.22,-3.0482,-25.0843,-6
14.224,-3.14883,-25.157,-6
14.228,-3.24975,-25.2293,-6
14.232,-3.35095,-25.3012,-6
14.236,-3.45244,-25.3727,-6
14.24,-3.55422,-25.4439,-6
14.244,-3.65628,-25.5148,-6
14.248,-3.75851,-25.5572,-5.61017
14.252,-3.86071,-25.5512,-4.93691
14.256,-3.96271,-25.4984,-4.27407
14.26,-4.0643,-25.3996,-3.61477
14.264,-4.16533,-25.2559,-2.95976
14.268,-4.2656,-25.0683,-2.30955
14.272,-4.36495,-24.8378,-1.66466
14.276,-4.46321,-24.5656,-1.02561
14.28,-4.56022,-24.2526,-0.392889
14.284,-4.65582,-23.9,0.232996
14.288,-4.74986,-23.5089,0.851567
14.292,-4.84218,-23.0805,1.46235
14.296,-4.93265,-22.6159,2.06489
14.3,-5.02111,-22.1162,2.65873
14.304,-5.10744,-21.5827,3.24343
14.308,-5.19151,-21.0164,3.81857
14.312,-5.27318,-20.4187,4.38373
14.316,-5.35234,-19.7908,4.93851
14.32,-5.42888,-19.1337,5.48252
14.324,-5.50268,-18.45,6
14.328,-5.57379,-17.7772,6
14.332,-5.64225,-17.1151,6
14.336,-5.7081,-16.4636,6
14.34,-5.77139,-15.8224,6
14.344,-5.83216,-15.1915,6
14.348,-5.89044,-14.5706,6
14.352,-5.94628,-13.9595,6
14.356,-5.99971,-13.3581,6
14.36,-6.05078,-12.7663,6
14.364,-6.09951,-12.1838,6
14.368,-6.14595,-11.6105,6
14.372,-6.19014,-11.0463,6
14.376,-6.2321,-10.491,6
14.38,-6.27188,-9.94436,6
14.384,-6.30951,-9.40637,6
14.388,-6.34501,-8.87682,6
14.392,-6.37844,-8.35558,6
14.396,-6.40981,-7.8425,6
14.4,-6.43916,-7.33744,6
14.404,-6.46652,-6.84027,6
14.408,-6.49192,-6.35086,6
14.412,-6.5154,-5.86907,6
14.416,-6.53697,-5.39477,6
14.42,-6.55669,-4.92784,6
14.424,-6.57456,-4.46814,6
14.428,-6.59062,-4.01556,6
14.432,-6.6049,-3.56998,6
14.436,-6.61743,-3.13127,6
14.44,-6.62822,-2.69932,6
14.444,-6.63732,-2.27401,6
14.448,-6.64474,-1.85524,6
14.452,-6.65051,-1.44288,6
14.456,-6.65466,-1.03683,6
14.46,-6.65721,-0.636985,6
14.464,-6.65818,-0.243235,6
14.468,-6.6576,0.144524,6
14.472,-6.6555,0.526392,6
14.476,-6.65189,0.902471,6
14.48,-6.6468,1.27286,6
14.484,-6.64024,1.63766,6
14.488,-6.63226,1.99695,6
14.492,-6.62285,2.35085,6
14.496,-6.61206,2.69943,6
14.5,-6.59988,3.04279,6
14.504,-6.58636,3.38102,6
14.508,-6.5715,3.71421,6
14.512,-6.55533,4.04244,6
14.516,-6.53787,4.36579,6
14.52,-6.51913,4.68436,6
14.524,-6.49914,4.99822,6
14.528,-6.47791,5.30746,6
14.532,-6.45546,5.61214,6
14.536,-6.43181,5.91236,6
14.54,-6.40698,6.20818,6
14.544,-6.38098,6.49969,6
14.548,-6.35383,6.78695,6
14.552,-6.32555,7.07004,6
14.556,-6.29616,7.34903,6
14.56,-6.26566,7.62399,6
14.564,-6.23408,7.89499,6
14.568,-6.20143,8.16211,6
14.572,-6.16773,8.42539,6
14.576,-6.13299,8.68492,6
14.58,-6.09723,8.94075,6
14.584,-6.06046,9.19295,6
14.588,-6.02269,9.44158,6
14.592,-5.98394,9.68671,6
14.596,-5.94423,9.92838,6
14.6,-5.90356,10.1667,6
14.604,-5.86196,10.4016,6
14.608,-5.81942,10.6333,6
14.612,-5.77598,10.8618,6
14.616,-5.73163,11.0871,6
14.62,-5.68639,11.3093,6
14.624,-5.64028,11.5285,6
14.628,-5.5933,11.7446,6
14.632,-5.54547,11.9578,6
14.636,-5.49679,12.1682,6
14.64,-5.44729,12.3756,6
14.644,-5.39697,12.5803,6
14.648,-5.34584,12.7822,6
14.652,-5.29392,12.9814,6
14.656,-5.2412,13.178,6
14.66,-5.18772,13.372,6
14.664,-5.13346,13.5634,6
14.668,-5.07845,13.7522,6
14.672,-5.0227,13.9386,6
14.676,-4.96621,14.1226,6
14.68,-4.90899,14.3042,6
14.684,-4.85106,14.4834,6
14.688,-4.79242,14.6603,6
14.692,-4.73308,14.835,6
14.696,-4.67305,15.0074,6
14.7,-4.61234,15.1777,6
14.704,-4.55095,15.3458,6
14.708,-4.48891,15.5117,6
14.712,-4.4262,15.6756,6
14.716,-4.36285,15.8375,6
14.72,-4.29886,15.9974,6
14.724,-4.23424,16.1552,6
14.728,-4.169,16.3112,6
14.732,-4.10314,16.4652,6
14.736,-4.03667,16.6174,6
14.74,-3.9696,16.7678,6
14.744,-3.90193,16.9163,6
14.748,-3.83368,17.0631,6
14.752,-3.76485,17.2082,6
14.756,-3.69544,17.3515,6
14.76,-3.62547,17.4931,6
14.764,-3.55494,17.6331,6
14.768,-3.48385,17.7715,6
14.772,-3.41222,17.9083,6
14.776,-3.34004,18.0435,6
14.78,-3.26733,18.1772,6
14.784,-3.1941,18.3094,6
14.788,-3.12034,18.4401,6
14.792,-3.04606,18.5693,6
14.796,-2.97127,18.6972,6
14.8,-2.89598,18.8236,6
14.804,-2.82018,18.9486,6
14.808,-2.74389,19.0723,6
14.812,-2.66711,19.1946,6
14.816,-2.58985,19.3157,6
14.82,-2.51211,19.4354,6
14.824,-2.43389,19.5539,6
14.828,-2.35521,19.6712,6
14.832,-2.27606,19.7872,6
14.836,-2.19645,19.9021,6
14.84,-2.11639,20.0157,6
14.844,-2.03588,20.1282,6
14.848,-1.95492,20.2396,6
14.852,-1.87352,20.3499,6
14.856,-1.79168,20.4591,6
14.86,-1.70941,20.5672,6
14.864,-1.62671,20.6743,6
14.868,-1.54359,20.7803,6
14.872,-1.46005,20.8854,6
14.876,-1.37609,20.9894,6
14.88,-1.29172,21.0925,6
14.884,-1.20695,21.1945,6
14.888,-1.12176,21.2957,6
14.892,-1.03618,21.3959,6
14.896,-0.950199,21.4953,6
14.9,-0.863824,21.5937,6
14.904,-0.777059,21.6912,6
14.908,-0.689907,21.7879,6
14.912,-0.602372,21.8838,6
14.916,-0.514457,21.9788,6
14.92,-0.426165,22.073,6
14.924,-0.337499,22.1665,6
14.928,-0.248463,22.2591,6
14.932,-0.159059,22.351,6
14.936,-0.0692903,22.4421,6
14.94,0.0208396,22.5325,6
14.944,0.111328,22.6221,6
14.948,0.202172,22.7111,6
14.952,0.29337,22.7993,6
14.956,0.384917,22.8869,6
14.96,0.476812,22.9738,6
14.964,0.569052,23.06,6
14.968,0.661635,23.1456,6
14.972,0.754557,23.2305,6
14.976,0.847816,23.3149,6
14.98,0.941411,23.3986,6
14.984,1.03534,23.4817,6
14.988,1.12959,23.5642,6
14.992,1.22418,23.6462,6
14.996,1.31909,23.7276,6
15,1.41432,23.8084,6
15.004,1.50988,23.8887,6
15.008,1.60575,23.9685,6
15.012,1.70194,24.0477,6
15.016,1.79845,24.1265,6
15.02,1.89527,24.2047,6
15.024,1.9924,24.2824,6
15.028,2.08984,24.3597,6
15.032,2.18758,24.4364,6
15.036,2.28563,24.5128,6
15.04,2.38399,24.5886,6
15.044,2.48264,24.664,6
15.048,2.5816,24.739,6
15.052,2.68085,24.8136,6
15.056,2.7804,24.8877,6
15.06,2.88025,24.9614,6
15.064,2.98039,25.0348,6
15.068,3.08082,25.1077,6
15.072,3.18154,25.1802,6
15.076,3.28255,25.2524,6
15.08,3.38385,25.3242,6
15.084,3.48543,25.3956,6
15.088,3.5873,25.4667,6
15.092,3.68945,25.5375,6
15.096,3.7917,25.5638,5.38746
15.1,3.89387,25.5424,4.72079
15.104,3.99577,25.4744,4.05892
15.108,4.09721,25.3608,3.40093
15.112,4.19802,25.2027,2.74739
15.116,4.29803,25.0009,2.09882
15.12,4.39705,24.7567,1.45575
15.124,4.49494,24.471,0.818668
15.128,4.59152,24.1449,0.18809
15.132,4.68664,23.7796,-0.435497
15.136,4.78014,23.3762,-1.05162
15.14,4.87188,22.9358,-1.6598
15.144,4.96172,22.4596,-2.25958
15.148,5.04952,21.9487,-2.85052
15.152,5.13513,21.4043,-3.43219
15.156,5.21844,20.8276,-4.00415
15.16,5.29932,20.2198,-4.566
15.164,5.37765,19.5822,-5.11734
15.168,5.45332,18.9159,-5.65779
15.172,5.52626,18.2357,-6
15.176,5.59652,17.5663,-6
15.18,5.66415,16.9076,-6
15.184,5.72919,16.2593,-6
15.188,5.79168,15.6215,-6
15.192,5.85165,14.9937,-6
15.196,5.90916,14.3759,-6
15.2,5.96423,13.768,-6
15.204,6.01691,13.1696,-6
15.208,6.06723,12.5808,-6
15.212,6.11523,12.0012,-6
15.216,6.16096,11.4308,-6
15.22,6.20444,10.8695,-6
15.224,6.2457,10.3169,-6
15.228,6.2848,9.77306,-6
15.232,6.32175,9.23776,-6
15.236,6.35659,8.71087,-6
15.24,6.38936,8.19223,-6
15.244,6.42009,7.68171,-6
15.248,6.4488,7.17917,-6
15.252,6.47554,6.68448,-6
15.256,6.50033,6.1975,-6
15.26,6.5232,5.7181,-6
15.264,6.54419,5.24615,-6
15.268,6.56331,4.78153,-6
15.272,6.58061,4.32411,-6
15.276,6.5961,3.87376,-6
15.28,6.60983,3.43037,-6
15.284,6.6218,2.99382,-6
15.288,6.63206,2.56399,-6
15.292,6.64062,2.14077,-6
15.296,6.64752,1.72404,-6
15.3,6.65277,1.3137,-6
15.304,6.65641,0.90963,-6
15.308,6.65846,0.511729,-6
15.312,6.65894,0.119892,-6
15.316,6.65787,-0.265986,-6
15.32,6.65529,-0.646006,-6
15.324,6.65121,-1.02027,-6
15.328,6.64565,-1.38887,-6
15.332,6.63864,-1.75191,-6
15.336,6.63021,-2.10949,-6
15.34,6.62036,-2.46168,-6
15.344,6.60913,-2.8086,-6
15.348,6.59652,-3.15032,-6
15.352,6.58258,-3.48694,-6
15.356,6.5673,-3.81855,-6
15.36,6.55072,-4.14522,-6
15.364,6.53285,-4.46705,-6
15.368,6.51372,-4.78411,-6
15.372,6.49333,-5.0965,-6
15.376,6.47171,-5.40428,-6
15.38,6.44888,-5.70754,-6
15.384,6.42486,-6.00635,-6
15.388,6.39965,-6.30079,-6
15.392,6.37329,-6.59094,-6
15.396,6.34578,-6.87687,-6
15.4,6.31715,-7.15866,-6
15.404,6.2874,-7.43636,-6
15.408,6.25656,-7.71006,-6
15.412,6.22464,-7.97982,-6
15.416,6.19166,-8.24571,-6
15.42,6.15763,-8.50779,-6
15.424,6.12257,-8.76614,-6
15.428,6.08648,-9.02081,-6
15.432,6.04939,-9.27187,-6
15.436,6.01132,-9.51938,-6
15.44,5.97226,-9.76341,-6
15.444,5.93225,-10.004,-6
15.448,5.89128,-10.2412,-6
15.452,5.84938,-10.4751,-6
15.456,5.80656,-10.7058,-6
15.46,5.76283,-10.9333,-6
15.464,5.7182,-11.1576,-6
15.468,5.67268,-11.3788,-6
15.472,5.62629,-11.597,-6
15.476,5.57904,-11.8122,-6
15.48,5.53094,-12.0245,-6
15.484,5.48201,-12.2339,-6
15.488,5.43225,-12.4405,-6
15.492,5.38167,-12.6443,-6
15.496,5.33029,-12.8454,-6
15.5,5.27811,-13.0437,-6
15.504,5.22516,-13.2395,-6
15.508,5.17143,-13.4326,-6
15.512,5.11693,-13.6232,-6
15.516,5.06169,-13.8113,-6
15.52,5.0057,-13.9969,-6
15.524,4.94898,-14.1801,-6
15.528,4.89154,-14.3609,-6
15.532,4.83338,-14.5394,-6
15.536,4.77452,-14.7156,-6
15.54,4.71496,-14.8896,-6
15.544,4.65471,-15.0613,-6
15.548,4.59379,-15.2309,-6
15.552,4.5322,-15.3983,-6
15.556,4.46994,-15.5636,-6
15.56,4.40703,-15.7268,-6
15.564,4.34348,-15.8881,-6
15.568,4.27929,-16.0473,-6
15.572,4.21447,-16.2046,-6
15.576,4.14903,-16.3599,-6
15.58,4.08298,-16.5134,-6
15.584,4.01632,-16.665,-6
15.588,3.94906,-16.8147,-6
15.592,3.88121,-16.9627,-6
15.596,3.81278,-17.1089,-6
15.6,3.74376,-17.2534,-6
15.604,3.67418,-17.3962,-6
15.608,3.60403,-17.5374,-6
15.612,3.53332,-17.6768,-6
15.616,3.46206,-17.8147,-6
15.62,3.39026,-17.951,-6
15.624,3.31791,-18.0857,-6
15.628,3.24504,-18.2189,-6
15.632,3.17164,-18.3506,-6
15.636,3.09771,-18.4809,-6
15.64,3.02327,-18.6097,-6
15.644,2.94833,-18.737,-6
15.648,2.87287,-18.863,-6
15.652,2.79692,-18.9876,-6
15.656,2.72048,-19.1109,-6
15.66,2.64355,-19.2328,-6
15.664,2.56613,-19.3534,-6
15.668,2.48824,-19.4728,-6
15.672,2.40988,-19.5909,-6
15.676,2.33105,-19.7077,-6
15.68,2.25176,-19.8234,-6
15.684,2.172,-19.9379,-6
15.688,2.0918,-20.0512,-6
15.692,2.01115,-20.1633,-6
15.696,1.93005,-20.2744,-6
15.7,1.84851,-20.3843,-6
15.704,1.76654,-20.4931,-6
15.708,1.68414,-20.6009,-6
15.712,1.6013,-20.7077,-6
15.716,1.51805,-20.8134,-6
15.72,1.43438,-20.9181,-6
15.724,1.35029,-21.0218,-6
15.728,1.26579,-21.1246,-6
15.732,1.18089,-21.2263,-6
15.736,1.09558,-21.3272,-6
15.74,1.00987,-21.4271,-6
15.744,0.923766,-21.5262,-6
15.748,0.837268,-21.6243,-6
15.752,0.750382,-21.7216,-6
15.756,0.66311,-21.818,-6
