t,pitch_deg,gyro_dps,pitch_meas_deg,gyro_meas_dps,left_cmd_v,right_cmd_v,left_actual_v,right_actual_v,batt_v,rc_thr,rc_str,target_angle_deg,steering_cmd,lvc_active,kp_angle,ki_angle,kd_angle,kp_rate,ki_rate,kd_rate
21.824000,0.233397,-0.025063,0.155666,0.145396,0.478441,-0.351708,0.480602,-0.353007,16.729544,0.038004,-0.228022,0.231860,-0.415075,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.828000,0.233320,-0.019128,0.153630,0.211787,0.393666,-0.436020,0.470375,-0.362773,16.729533,0.037982,-0.227892,0.231732,-0.414843,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.832000,0.233262,-0.014626,0.160042,0.235230,0.309906,-0.519315,0.451496,-0.381190,16.729521,0.037960,-0.227762,0.231604,-0.414611,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.836000,0.233214,-0.012003,0.174213,0.211872,0.235830,-0.592927,0.426123,-0.406100,16.729510,0.037939,-0.227631,0.231476,-0.414379,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.840000,0.233168,-0.011500,0.194627,0.146145,0.178751,-0.649542,0.397021,-0.434740,16.729499,0.037917,-0.227501,0.231348,-0.414146,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.844000,0.233115,-0.013131,0.219113,0.049941,0.143948,-0.683880,0.367248,-0.464051,16.729487,0.037895,-0.227370,0.231220,-0.413914,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.848000,0.233048,-0.016695,0.245066,-0.059535,0.134240,-0.693123,0.339835,-0.491001,16.729476,0.037873,-0.227240,0.231091,-0.413681,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.852000,0.232961,-0.021798,0.269728,-0.162849,0.149835,-0.677063,0.317482,-0.512890,16.729465,0.037851,-0.227109,0.230963,-0.413449,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.856000,0.232850,-0.027900,0.290474,-0.241802,0.188452,-0.637980,0.302302,-0.527607,16.729453,0.037830,-0.226978,0.230834,-0.413216,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.860000,0.232712,-0.034373,0.305098,-0.282670,0.245677,-0.580289,0.295640,-0.533805,16.729442,0.037808,-0.226847,0.230706,-0.412983,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.864000,0.232550,-0.040565,0.312039,-0.278614,0.315475,-0.510025,0.297974,-0.531007,16.729431,0.037786,-0.226716,0.230577,-0.412750,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.868000,0.232366,-0.045860,0.310548,-0.230864,0.390831,-0.434203,0.308898,-0.519618,16.729419,0.037764,-0.226585,0.230448,-0.412517,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.872000,0.232167,-0.049741,0.300770,-0.148439,0.464413,-0.360154,0.327194,-0.500858,16.729408,0.037742,-0.226454,0.230319,-0.412284,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.876000,0.231960,-0.051838,0.283725,-0.046484,0.529233,-0.294868,0.350963,-0.476624,16.729397,0.037720,-0.226323,0.230190,-0.412050,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.880000,0.231752,-0.051953,0.261202,0.056490,0.579238,-0.244395,0.377819,-0.449303,16.729386,0.037699,-0.226192,0.230061,-0.411817,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.884000,0.231552,-0.050086,0.235571,0.141948,0.609802,-0.213363,0.405111,-0.421545,16.729374,0.037677,-0.226060,0.229932,-0.411583,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.888000,0.231366,-0.046429,0.209530,0.194673,0.618087,-0.204611,0.430167,-0.396023,16.729363,0.037655,-0.225929,0.229803,-0.411349,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.892000,0.231201,-0.041345,0.185819,0.205476,0.603276,-0.218954,0.450533,-0.375192,16.729352,0.037633,-0.225797,0.229674,-0.411115,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.896000,0.231059,-0.035339,0.166934,0.172826,0.566637,-0.255125,0.464192,-0.361066,16.729340,0.037611,-0.225666,0.229545,-0.410881,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.900000,0.230943,-0.029009,0.154859,0.103075,0.511441,-0.309852,0.469751,-0.355041,16.729329,0.037589,-0.225534,0.229415,-0.410647,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.904000,0.230851,-0.022988,0.150858,0.009267,0.442724,-0.378100,0.466571,-0.357754,16.729318,0.037567,-0.225403,0.229286,-0.410412,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.908000,0.230780,-0.017886,0.155341,-0.091259,0.366889,-0.453467,0.454844,-0.369014,16.729306,0.037545,-0.225271,0.229156,-0.410178,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.912000,0.230723,-0.014232,0.167820,-0.180041,0.291180,-0.528706,0.435589,-0.387801,16.729295,0.037523,-0.225139,0.229027,-0.409943,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.916000,0.230673,-0.012418,0.186962,-0.240852,0.223060,-0.596356,0.410586,-0.412337,16.729284,0.037501,-0.225007,0.228897,-0.409708,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.920000,0.230623,-0.012657,0.210728,-0.262647,0.169504,-0.649443,0.382224,-0.440232,16.729273,0.037479,-0.224875,0.228767,-0.409474,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.924000,0.230563,-0.014958,0.236589,-0.241559,0.136306,-0.682171,0.353292,-0.468695,16.729261,0.037457,-0.224743,0.228638,-0.409238,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.928000,0.230486,-0.019122,0.261796,-0.181593,0.127438,-0.690569,0.326721,-0.494798,16.729250,0.037435,-0.224611,0.228508,-0.409003,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.932000,0.230387,-0.024749,0.283668,-0.093880,0.144538,-0.672998,0.305288,-0.515763,16.729239,0.037413,-0.224479,0.228378,-0.408768,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.936000,0.230262,-0.031279,0.299877,0.005358,0.186614,-0.630452,0.291326,-0.529256,16.729227,0.037391,-0.224347,0.228248,-0.408533,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.940000,0.230110,-0.038044,0.308693,0.097775,0.249990,-0.566604,0.286463,-0.533650,16.729216,0.037369,-0.224215,0.228118,-0.408297,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.944000,0.229933,-0.044335,0.309170,0.166248,0.328559,-0.487564,0.291416,-0.528228,16.729205,0.037347,-0.224082,0.227987,-0.408061,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.948000,0.229735,-0.049473,0.301242,0.198013,0.414310,-0.401341,0.305874,-0.513300,16.729194,0.037325,-0.223950,0.227857,-0.407826,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.952000,0.229523,-0.052888,0.285735,0.187005,0.498123,-0.317056,0.328491,-0.490212,16.729182,0.037303,-0.223817,0.227727,-0.407590,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.956000,0.229307,-0.054185,0.264276,0.134987,0.570731,-0.243977,0.356990,-0.461244,16.729171,0.037281,-0.223685,0.227596,-0.407354,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.960000,0.229094,-0.053187,0.239120,0.051252,0.623780,-0.190455,0.388377,-0.429386,16.729160,0.037259,-0.223552,0.227466,-0.407118,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.964000,0.228894,-0.049965,0.212917,-0.049036,0.650812,-0.162951,0.419252,-0.398041,16.729148,0.037237,-0.223420,0.227335,-0.406881,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.968000,0.228715,-0.044839,0.188425,-0.147586,0.648114,-0.165175,0.446177,-0.370645,16.729137,0.037214,-0.223287,0.227205,-0.406645,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.972000,0.228561,-0.038342,0.168221,-0.226294,0.615248,-0.197569,0.466067,-0.350283,16.729126,0.037192,-0.223154,0.227074,-0.406408,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.976000,0.228437,-0.031173,0.154430,-0.270537,0.555225,-0.257118,0.476557,-0.339322,16.729115,0.037170,-0.223021,0.226943,-0.406172,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.980000,0.228340,-0.024117,0.148498,-0.271858,0.474273,-0.337597,0.476288,-0.339119,16.729103,0.037148,-0.222888,0.226813,-0.405935,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.984000,0.228268,-0.017956,0.151038,-0.229535,0.381184,-0.430212,0.465099,-0.349836,16.729092,0.037126,-0.222755,0.226682,-0.405698,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.988000,0.228215,-0.013388,0.161767,-0.150764,0.286349,-0.524573,0.444070,-0.370393,16.729081,0.037104,-0.222622,0.226551,-0.405461,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.992000,0.228171,-0.010934,0.179537,-0.049409,0.200553,-0.609894,0.415421,-0.398570,16.729070,0.037081,-0.222489,0.226420,-0.405224,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
21.996000,0.228127,-0.010888,0.202452,0.056455,0.133691,-0.676281,0.382276,-0.431242,16.729058,0.037059,-0.222356,0.226289,-0.404986,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.000000,0.228074,-0.013271,0.228074,0.147783,0.093580,-0.715918,0.348312,-0.464733,16.729047,0.037037,-0.222222,0.226157,-0.404749,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.004000,0.228003,-0.017832,0.253679,0.207977,0.084978,-0.724044,0.317331,-0.495240,16.729036,0.037015,-0.222089,0.226026,-0.404511,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.008000,0.227907,-0.024072,0.276541,0.225895,0.109003,-0.699544,0.292822,-0.519276,16.729025,0.036993,-0.221955,0.225895,-0.404274,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.012000,0.227782,-0.031300,0.294229,0.197883,0.162954,-0.645117,0.277544,-0.534081,16.729013,0.036970,-0.221822,0.225764,-0.404036,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.016000,0.227627,-0.038715,0.304857,0.128479,0.240638,-0.566958,0.273202,-0.537949,16.729002,0.036948,-0.221688,0.225632,-0.403798,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.020000,0.227445,-0.045495,0.307287,0.029653,0.333094,-0.474025,0.280248,-0.530428,16.728991,0.036926,-0.221555,0.225501,-0.403560,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.024000,0.227241,-0.050889,0.301247,-0.081300,0.429682,-0.376961,0.297828,-0.512373,16.728980,0.036904,-0.221421,0.225369,-0.403322,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.028000,0.227024,-0.054310,0.287364,-0.184812,0.519349,-0.286817,0.323890,-0.485837,16.728968,0.036881,-0.221287,0.225237,-0.403083,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.032000,0.226802,-0.055392,0.267092,-0.262522,0.591948,-0.213741,0.355426,-0.453826,16.728957,0.036859,-0.221153,0.225106,-0.402845,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.036000,0.226586,-0.054037,0.242563,-0.300555,0.639431,-0.165782,0.388838,-0.419938,16.728946,0.036837,-0.221020,0.224974,-0.402606,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.040000,0.226385,-0.050417,0.216358,-0.292003,0.656749,-0.147986,0.420357,-0.387944,16.728935,0.036814,-0.220886,0.224842,-0.402368,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.044000,0.226205,-0.044956,0.191235,-0.238175,0.642402,-0.161856,0.446480,-0.361345,16.728924,0.036792,-0.220752,0.224710,-0.402129,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.048000,0.226052,-0.038274,0.169840,-0.148388,0.598522,-0.205258,0.464367,-0.342982,16.728912,0.036770,-0.220617,0.224578,-0.401890,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.052000,0.225927,-0.031117,0.154420,-0.038328,0.530536,-0.272766,0.472152,-0.334721,16.728901,0.036747,-0.220483,0.224446,-0.401651,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.056000,0.225830,-0.024270,0.146593,0.072717,0.446452,-0.356372,0.469128,-0.337268,16.728890,0.036725,-0.220349,0.224314,-0.401412,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.060000,0.225756,-0.018471,0.147173,0.165279,0.355849,-0.446496,0.455801,-0.350119,16.728879,0.036702,-0.220215,0.224181,-0.401172,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.064000,0.225699,-0.014327,0.156084,0.223148,0.268751,-0.533115,0.433795,-0.371648,16.728867,0.036680,-0.220080,0.224049,-0.400933,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.068000,0.225650,-0.012257,0.172369,0.236249,0.194469,-0.606918,0.405639,-0.399326,16.728856,0.036658,-0.219946,0.223917,-0.400693,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.072000,0.225600,-0.012447,0.194290,0.202411,0.140607,-0.660301,0.374459,-0.430029,16.728845,0.036635,-0.219812,0.223784,-0.400454,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.076000,0.225541,-0.014837,0.219515,0.127744,0.112289,-0.688139,0.343616,-0.460395,16.728834,0.036613,-0.219677,0.223652,-0.400214,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.080000,0.225464,-0.019139,0.245359,0.025531,0.111721,-0.688228,0.316334,-0.487199,16.728823,0.036590,-0.219542,0.223519,-0.399974,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.084000,0.225365,-0.024869,0.269076,-0.086141,0.138096,-0.661372,0.295365,-0.507690,16.728811,0.036568,-0.219408,0.223387,-0.399734,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.088000,0.225239,-0.031405,0.288142,-0.187604,0.187826,-0.611161,0.282713,-0.519863,16.728800,0.036545,-0.219273,0.223254,-0.399494,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.092000,0.225087,-0.038061,0.300526,-0.261103,0.255069,-0.543439,0.279461,-0.522637,16.728789,0.036523,-0.219138,0.223121,-0.399254,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.096000,0.224910,-0.044150,0.304904,-0.293935,0.332436,-0.465591,0.285693,-0.515925,16.728778,0.036501,-0.219003,0.222988,-0.399013,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.100000,0.224714,-0.049062,0.300798,-0.280683,0.411826,-0.385720,0.300532,-0.500607,16.728766,0.036478,-0.218868,0.222855,-0.398773,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.104000,0.224505,-0.052319,0.288630,-0.224132,0.485264,-0.311800,0.322265,-0.478395,16.728755,0.036456,-0.218733,0.222722,-0.398532,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.108000,0.224290,-0.053619,0.269672,-0.134734,0.545657,-0.250926,0.348547,-0.451634,16.728744,0.036433,-0.218598,0.222589,-0.398291,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.112000,0.224079,-0.052859,0.245915,-0.028693,0.587424,-0.208677,0.376650,-0.423051,16.728733,0.036411,-0.218463,0.222456,-0.398051,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.116000,0.223878,-0.050145,0.219859,0.074957,0.606938,-0.188681,0.403743,-0.395478,16.728722,0.036388,-0.218328,0.222323,-0.397810,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.120000,0.223695,-0.045770,0.194245,0.157777,0.602755,-0.192382,0.427156,-0.371584,16.728710,0.036365,-0.218193,0.222190,-0.397569,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.124000,0.223534,-0.040188,0.171770,0.205208,0.575662,-0.218993,0.444627,-0.353632,16.728699,0.036343,-0.218058,0.222057,-0.397327,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.128000,0.223398,-0.033964,0.154796,0.209162,0.528517,-0.265655,0.454497,-0.343282,16.728688,0.036320,-0.217922,0.221923,-0.397086,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.132000,0.223288,-0.027721,0.145106,0.169424,0.465950,-0.327739,0.455844,-0.341453,16.728677,0.036298,-0.217787,0.221790,-0.396845,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.136000,0.223199,-0.022081,0.143710,0.093638,0.393932,-0.399274,0.448560,-0.348256,16.728666,0.036275,-0.217651,0.221656,-0.396603,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.140000,0.223129,-0.017605,0.150743,-0.004116,0.319254,-0.473469,0.433348,-0.362987,16.728655,0.036253,-0.217516,0.221523,-0.396361,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.144000,0.223070,-0.014743,0.165445,-0.105909,0.248954,-0.543285,0.411654,-0.384198,16.728643,0.036230,-0.217380,0.221389,-0.396120,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.148000,0.223015,-0.013787,0.186248,-0.193218,0.189725,-0.602030,0.385545,-0.409826,16.728632,0.036207,-0.217244,0.221255,-0.395878,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.152000,0.222955,-0.014846,0.210937,-0.250283,0.147331,-0.643941,0.357520,-0.437369,16.728621,0.036185,-0.217109,0.221122,-0.395636,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.156000,0.222884,-0.017833,0.236886,-0.266946,0.126091,-0.664696,0.330293,-0.464113,16.728610,0.036162,-0.216973,0.220988,-0.395394,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.160000,0.222794,-0.022467,0.261334,-0.240469,0.128439,-0.661864,0.306545,-0.487378,16.728599,0.036139,-0.216837,0.220854,-0.395151,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.164000,0.222681,-0.028300,0.281682,-0.175998,0.154638,-0.635180,0.288674,-0.504766,16.728587,0.036117,-0.216701,0.220720,-0.394909,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.168000,0.222542,-0.034758,0.295761,-0.085595,0.202644,-0.586690,0.278553,-0.514404,16.728576,0.036094,-0.216565,0.220586,-0.394667,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.172000,0.222377,-0.041188,0.302068,0.013974,0.268200,-0.520648,0.277335,-0.515139,16.728565,0.036072,-0.216429,0.220452,-0.394424,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.176000,0.222189,-0.046930,0.299920,0.104314,0.345124,-0.443239,0.285310,-0.506680,16.728554,0.036049,-0.216293,0.220318,-0.394181,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.180000,0.221984,-0.051379,0.289530,0.168755,0.425827,-0.362050,0.301841,-0.489665,16.728543,0.036026,-0.216157,0.220183,-0.393938,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.184000,0.221768,-0.054048,0.271983,0.195399,0.502015,-0.285377,0.325391,-0.465631,16.728532,0.036003,-0.216021,0.220049,-0.393696,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.188000,0.221549,-0.054627,0.249121,0.179285,0.565513,-0.221392,0.353641,-0.436897,16.728520,0.035981,-0.215884,0.219915,-0.393452,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.192000,0.221337,-0.053017,0.223348,0.123305,0.609150,-0.177268,0.383701,-0.406352,16.728509,0.035958,-0.215748,0.219780,-0.393209,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.196000,0.221140,-0.049350,0.197376,0.037683,0.627595,-0.158337,0.412394,-0.377174,16.728498,0.035935,-0.215611,0.219646,-0.392966,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.200000,0.220964,-0.043980,0.173941,-0.061885,0.618039,-0.167406,0.436588,-0.352495,16.728487,0.035913,-0.215475,0.219511,-0.392723,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.204000,0.220814,-0.037455,0.155507,-0.157079,0.580652,-0.204306,0.453536,-0.335061,16.728476,0.035890,-0.215338,0.219377,-0.392479,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.208000,0.220692,-0.030462,0.144010,-0.230297,0.518701,-0.265770,0.461203,-0.326910,16.728465,0.035867,-0.215202,0.219242,-0.392236,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.212000,0.220597,-0.023751,0.140654,-0.267870,0.438333,-0.345650,0.458512,-0.329114,16.728454,0.035844,-0.215065,0.219107,-0.391992,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.216000,0.220525,-0.018062,0.145779,-0.262575,0.347987,-0.435509,0.445509,-0.341631,16.728442,0.035821,-0.214929,0.218973,-0.391748,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.220000,0.220469,-0.014035,0.158828,-0.214981,0.257512,-0.525496,0.423392,-0.363262,16.728431,0.035799,-0.214792,0.218838,-0.391504,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.224000,0.220420,-0.012139,0.178406,-0.133391,0.177066,-0.605454,0.394413,-0.391756,16.728420,0.035776,-0.214655,0.218703,-0.391260,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.228000,0.220370,-0.012613,0.202428,-0.032371,0.115934,-0.666098,0.361650,-0.424031,16.728409,0.035753,-0.214518,0.218568,-0.391016,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.232000,0.220308,-0.015437,0.228337,0.069851,0.081399,-0.700144,0.328680,-0.456515,16.728398,0.035730,-0.214381,0.218433,-0.390772,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.236000,0.220227,-0.020326,0.253377,0.154675,0.077822,-0.703232,0.299167,-0.485541,16.728387,0.035707,-0.214244,0.218298,-0.390527,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.240000,0.220120,-0.026759,0.274883,0.206491,0.106053,-0.674512,0.276448,-0.507773,16.728376,0.035685,-0.214107,0.218162,-0.390283,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.244000,0.219984,-0.034036,0.290567,0.215527,0.163244,-0.616832,0.263130,-0.520603,16.728364,0.035662,-0.213970,0.218027,-0.390038,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.248000,0.219818,-0.041356,0.298753,0.179653,0.243126,-0.536461,0.260776,-0.522469,16.728353,0.035639,-0.213833,0.217892,-0.389793,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.252000,0.219627,-0.047905,0.298561,0.104815,0.336707,-0.442390,0.269709,-0.513048,16.728342,0.035616,-0.213695,0.217756,-0.389549,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.256000,0.219415,-0.052952,0.289998,0.004021,0.433314,-0.345293,0.288957,-0.493312,16.728331,0.035593,-0.213558,0.217621,-0.389304,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.260000,0.219191,-0.055934,0.273955,-0.104950,0.521858,-0.256259,0.316357,-0.465423,16.728320,0.035570,-0.213421,0.217486,-0.389059,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.264000,0.218965,-0.056518,0.252115,-0.202712,0.592161,-0.185465,0.348805,-0.432487,16.728309,0.035547,-0.213283,0.217350,-0.388813,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.268000,0.218746,-0.054643,0.226775,-0.271730,0.636166,-0.140970,0.382612,-0.398191,16.728298,0.035524,-0.213146,0.217214,-0.388568,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.272000,0.218544,-0.050525,0.200603,-0.299475,0.648908,-0.127738,0.413941,-0.366373,16.728287,0.035501,-0.213008,0.217079,-0.388323,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.276000,0.218366,-0.044631,0.176352,-0.280687,0.629077,-0.147077,0.439251,-0.340573,16.728275,0.035478,-0.212871,0.216943,-0.388077,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.280000,0.218215,-0.037626,0.156574,-0.218346,0.579161,-0.196502,0.455711,-0.323624,16.728264,0.035456,-0.212733,0.216807,-0.387832,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.284000,0.218094,-0.030291,0.143348,-0.123186,0.505093,-0.270079,0.461521,-0.317324,16.728253,0.035433,-0.212595,0.216671,-0.387586,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.288000,0.218000,-0.023442,0.138057,-0.011809,0.415511,-0.359170,0.456108,-0.322247,16.728242,0.035410,-0.212458,0.216535,-0.387340,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.292000,0.217929,-0.017826,0.141247,0.096243,0.320692,-0.453496,0.440176,-0.337688,16.728231,0.035387,-0.212320,0.216399,-0.387094,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.296000,0.217873,-0.014048,0.152566,0.181949,0.231318,-0.542378,0.415605,-0.361770,16.728220,0.035364,-0.212182,0.216263,-0.386848,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.300000,0.217823,-0.012499,0.170800,0.230188,0.157226,-0.615978,0.385207,-0.391676,16.728209,0.035341,-0.212044,0.216127,-0.386602,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.304000,0.217769,-0.013318,0.194006,0.232426,0.106287,-0.666425,0.352393,-0.424000,16.728198,0.035318,-0.211906,0.215991,-0.386356,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.308000,0.217704,-0.016385,0.219714,0.188235,0.083573,-0.688646,0.320767,-0.455135,16.728186,0.035295,-0.211768,0.215855,-0.386109,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.312000,0.217619,-0.021336,0.245190,0.105372,0.090867,-0.680859,0.293720,-0.481691,16.728175,0.035272,-0.211630,0.215719,-0.385863,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.316000,0.217508,-0.027609,0.267723,-0.001595,0.126581,-0.644652,0.274057,-0.500862,16.728164,0.035249,-0.211492,0.215582,-0.385616,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.320000,0.217370,-0.034516,0.284916,-0.113872,0.186071,-0.584669,0.263705,-0.510722,16.728153,0.035226,-0.211354,0.215446,-0.385370,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.324000,0.217205,-0.041314,0.294935,-0.211772,0.262274,-0.507972,0.263537,-0.510398,16.728142,0.035203,-0.211215,0.215309,-0.385123,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.328000,0.217016,-0.047288,0.296706,-0.278202,0.346591,-0.423162,0.273308,-0.500135,16.728131,0.035180,-0.211077,0.215173,-0.384876,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
22.332000,0.216808,-0.051828,0.290028,-0.301684,0.429892,-0.339366,0.291730,-0.481221,16.728120,0.035156,-0.210939,0.215036,-0.384629,0,12.000010,0.000100,0.350000,0.090000,0.180000,0.000400
